Season,ConfAbbrev,DayNum,WTeamID,LTeamID
2016,pac_twelve,128,1425,1417
2016,pac_twelve,128,1449,1390
2016,pac_twelve,129,1112,1160
2016,pac_twelve,129,1143,1333
2016,pac_twelve,129,1332,1449
2016,pac_twelve,129,1428,1425
2016,pac_twelve,130,1332,1112
2016,pac_twelve,130,1428,1143
2016,pac_twelve,131,1332,1428
2016,patriot,120,1221,1259
2016,patriot,120,1298,1248
2016,patriot,122,1110,1131
2016,patriot,122,1119,1159
2016,patriot,122,1221,1137
2016,patriot,122,1250,1298
2016,patriot,125,1221,1119
2016,patriot,125,1250,1110
2016,patriot,128,1221,1250
2016,sec,128,1397,1120
2016,sec,129,1104,1279
2016,sec,129,1196,1116
2016,sec,129,1208,1280
2016,sec,129,1397,1435
2016,sec,130,1208,1376
2016,sec,130,1246,1104
2016,sec,130,1261,1397
2016,sec,130,1401,1196
2016,sec,131,1246,1208
2016,sec,131,1401,1261
2016,sec,132,1246,1401
2016,southern,123,1273,1154
2016,southern,123,1359,1440
2016,southern,124,1151,1359
2016,southern,124,1190,1273
2016,southern,124,1202,1422
2016,southern,124,1441,1459
2016,southern,125,1151,1441
2016,southern,125,1190,1202
2016,southern,126,1151,1190
2016,southland,128,1311,1270
2016,southland,128,1368,1309
2016,southland,129,1223,1368
2016,southland,129,1358,1311
2016,southland,130,1372,1223
2016,southland,130,1394,1358
2016,southland,131,1372,1394
2016,summit,124,1236,1377
2016,summit,124,1355,1331
2016,summit,125,1176,1303
2016,summit,125,1295,1237
2016,summit,126,1295,1236
2016,summit,126,1355,1176
2016,summit,127,1355,1295
2016,sun_belt,129,1375,1204
2016,sun_belt,129,1402,1209
2016,sun_belt,130,1418,1375
2016,sun_belt,130,1426,1402
2016,sun_belt,131,1114,1418
2016,sun_belt,131,1419,1426
2016,sun_belt,132,1114,1419
2016,swac,127,1105,1115
2016,swac,127,1290,1212
2016,swac,128,1290,1108
2016,swac,128,1411,1105
2016,swac,129,1238,1341
2016,swac,129,1380,1106
2016,swac,130,1238,1290
2016,swac,130,1380,1411
2016,swac,131,1380,1238
2016,wac,129,1167,1152
2016,wac,129,1282,1430
2016,wac,129,1370,1410
2016,wac,130,1167,1370
2016,wac,130,1308,1282
2016,wac,131,1167,1308
2016,wcc,123,1258,1360
2016,wcc,124,1140,1365
2016,wcc,124,1211,1339
2016,wcc,124,1337,1362
2016,wcc,124,1388,1258
2016,wcc,126,1211,1140
2016,wcc,126,1388,1337
2016,wcc,127,1211,1388
2017,a_sun,119,1195,1391
2017,a_sun,119,1244,1367
2017,a_sun,119,1252,1312
2017,a_sun,119,1316,1239
2017,a_sun,122,1195,1244
2017,a_sun,122,1316,1252
2017,a_sun,125,1195,1316
2017,a_ten,128,1269,1386
2017,a_ten,128,1387,1182
2017,a_ten,129,1172,1247
2017,a_ten,129,1203,1387
2017,a_ten,129,1206,1200
2017,a_ten,129,1382,1269
2017,a_ten,130,1172,1173
2017,a_ten,130,1348,1382
2017,a_ten,130,1350,1203
2017,a_ten,130,1433,1206
2017,a_ten,131,1348,1172
2017,a_ten,131,1433,1350
2017,a_ten,132,1348,1433
2017,aac,129,1163,1378
2017,aac,129,1187,1396
2017,aac,129,1409,1408
2017,aac,130,1153,1409
2017,aac,130,1163,1222
2017,aac,130,1374,1187
2017,aac,130,1416,1272
2017,aac,131,1153,1163
2017,aac,131,1374,1416
2017,aac,132,1374,1153
2017,acc,127,1155,1301
2017,acc,127,1338,1210
2017,acc,127,1448,1130
2017,acc,128,1181,1155
2017,acc,128,1274,1393
2017,acc,128,1438,1338
2017,acc,128,1439,1448
2017,acc,129,1181,1257
2017,acc,129,1199,1439
2017,acc,129,1314,1274
2017,acc,129,1323,1438
2017,acc,130,1181,1314
2017,acc,130,1323,1199
2017,acc,131,1181,1323
2017,aec,121,1107,1216
2017,aec,121,1306,1420
2017,aec,121,1392,1127
2017,aec,121,1436,1263
2017,aec,126,1107,1392
2017,aec,126,1436,1306
2017,aec,131,1436,1107
2017,big_east,128,1385,1207
2017,big_east,128,1462,1177
2017,big_east,129,1166,1344
2017,big_east,129,1371,1266
2017,big_east,129,1437,1385
2017,big_east,129,1462,1139
2017,big_east,130,1166,1462
2017,big_east,130,1437,1371
2017,big_east,131,1437,1166
2017,big_sky,127,1170,1226
2017,big_sky,127,1340,1319
2017,big_sky,127,1381,1286
2017,big_sky,129,1186,1170
2017,big_sky,129,1225,1285
2017,big_sky,129,1315,1340
2017,big_sky,129,1451,1381
2017,big_sky,130,1315,1225
2017,big_sky,130,1451,1186
2017,big_sky,131,1315,1451
2017,big_south,120,1144,1342
2017,big_south,120,1149,1255
2017,big_south,122,1144,1421
2017,big_south,122,1205,1219
2017,big_south,122,1347,1251
2017,big_south,122,1457,1149
2017,big_south,123,1144,1347
2017,big_south,123,1457,1205
2017,big_south,125,1457,1144
2017,big_ten,128,1336,1304
2017,big_ten,128,1353,1326
2017,big_ten,129,1231,1234
2017,big_ten,129,1276,1228
2017,big_ten,129,1277,1336
2017,big_ten,129,1321,1353
2017,big_ten,130,1276,1345
2017,big_ten,130,1278,1277
2017,big_ten,130,1321,1268
2017,big_ten,130,1458,1231
2017,big_ten,131,1276,1278
2017,big_ten,131,1458,1321
2017,big_ten,132,1276,1458
2017,big_twelve,128,1395,1328
2017,big_twelve,128,1400,1403
2017,big_twelve,129,1235,1329
2017,big_twelve,129,1243,1124
2017,big_twelve,129,1395,1242
2017,big_twelve,129,1452,1400
2017,big_twelve,130,1235,1395
2017,big_twelve,130,1452,1243
2017,big_twelve,131,1235,1452
2017,big_west,129,1168,1169
2017,big_west,129,1253,1218
2017,big_west,129,1413,1142
2017,big_west,129,1414,1415
2017,big_west,130,1413,1168
2017,big_west,130,1414,1253
2017,big_west,131,1413,1414
2017,caa,123,1174,1220
2017,caa,123,1241,1180
2017,caa,124,1158,1241
2017,caa,124,1406,1318
2017,caa,124,1423,1174
2017,caa,124,1456,1189
2017,caa,125,1158,1406
2017,caa,125,1423,1456
2017,caa,126,1423,1158
2017,cusa,128,1267,1194
2017,cusa,128,1349,1379
2017,cusa,128,1412,1150
2017,cusa,128,1427,1443
2017,cusa,129,1256,1412
2017,cusa,129,1267,1330
2017,cusa,129,1292,1427
2017,cusa,129,1431,1349
2017,cusa,130,1267,1256
2017,cusa,130,1292,1431
2017,cusa,131,1292,1267
2017,horizon,123,1454,1178
2017,horizon,123,1464,1156
2017,horizon,124,1454,1434
2017,horizon,124,1464,1324
2017,horizon,125,1227,1453
2017,horizon,125,1297,1460
2017,horizon,126,1297,1464
2017,horizon,126,1454,1227
2017,horizon,127,1297,1454
2017,ivy,131,1343,1335
2017,ivy,131,1463,1217
2017,ivy,132,1343,1463
2017,maac,122,1145,1265
2017,maac,122,1310,1346
2017,maac,122,1351,1264
2017,maac,123,1284,1310
2017,maac,123,1389,1145
2017,maac,124,1233,1351
2017,maac,124,1373,1193
2017,maac,125,1233,1389
2017,maac,125,1373,1284
2017,maac,126,1233,1373
2017,mac,126,1185,1296
2017,mac,126,1245,1141
2017,mac,126,1405,1132
2017,mac,126,1444,1275
2017,mac,129,1103,1185
2017,mac,129,1123,1444
2017,mac,129,1245,1138
2017,mac,129,1325,1405
2017,mac,130,1103,1123
2017,mac,130,1245,1325
2017,mac,131,1245,1103
2017,meac,126,1224,1164
2017,meac,126,1271,1299
2017,meac,127,1126,1175
2017,meac,127,1354,1197
2017,meac,128,1300,1126
2017,meac,128,1313,1354
2017,meac,129,1224,1288
2017,meac,129,1271,1214
2017,meac,130,1300,1271
2017,meac,130,1313,1224
2017,meac,131,1300,1313
2017,mvc,122,1133,1179
2017,mvc,122,1191,1232
2017,mvc,123,1229,1191
2017,mvc,123,1283,1320
2017,mvc,123,1356,1260
2017,mvc,123,1455,1133
2017,mvc,124,1229,1356
2017,mvc,124,1455,1283
2017,mvc,125,1455,1229
2017,mwc,128,1102,1461
2017,mwc,128,1361,1424
2017,mwc,128,1429,1363
2017,mwc,129,1161,1102
2017,mwc,129,1201,1307
2017,mwc,129,1305,1429
2017,mwc,129,1361,1129
2017,mwc,130,1161,1361
2017,mwc,130,1305,1201
2017,mwc,131,1305,1161
2017,nec,121,1291,1357
2017,nec,121,1352,1254
2017,nec,121,1384,1136
2017,nec,121,1447,1192
2017,nec,124,1291,1352
2017,nec,124,1384,1447
2017,nec,127,1291,1384
2017,ovc,121,1293,1399
2017,ovc,121,1369,1398
2017,ovc,122,1240,1369
2017,ovc,122,1293,1287
2017,ovc,123,1240,1125
2017,ovc,123,1404,1293
2017,ovc,124,1240,1404
2017,pac_twelve,128,1113,1390
2017,pac_twelve,128,1143,1333
2017,pac_twelve,128,1160,1450
2017,pac_twelve,128,1425,1449
2017,pac_twelve,129,1112,1160
2017,pac_twelve,129,1143,1428
2017,pac_twelve,129,1332,1113
2017,pac_twelve,129,1417,1425
2017,pac_twelve,130,1112,1417
2017,pac_twelve,130,1332,1143
2017,pac_twelve,131,1112,1332
2017,patriot,120,1119,1110
2017,patriot,120,1259,1248
2017,patriot,122,1131,1259
2017,patriot,122,1137,1119
2017,patriot,122,1250,1159
2017,patriot,122,1298,1221
2017,patriot,125,1137,1298
2017,patriot,125,1250,1131
2017,patriot,128,1137,1250
2017,sec,128,1280,1261
2017,sec,128,1281,1120
2017,sec,129,1104,1280
2017,sec,129,1208,1397
2017,sec,129,1279,1281
2017,sec,129,1435,1401
2017,sec,130,1104,1376
2017,sec,130,1116,1279
2017,sec,130,1246,1208
2017,sec,130,1435,1196
2017,sec,131,1116,1435
2017,sec,131,1246,1104
2017,sec,132,1246,1116
2017,southern,123,1154,1441
2017,southern,123,1359,1440
2017,southern,124,1190,1273
2017,southern,124,1359,1202
2017,southern,124,1422,1154
2017,southern,124,1459,1151
2017,southern,125,1190,1359
2017,southern,125,1422,1459
2017,southern,126,1190,1422
2017,southland,128,1249,1368
2017,southland,128,1358,1146
2017,southland,129,1358,1223
2017,southland,129,1372,1249
2017,southland,130,1309,1358
2017,southland,130,1394,1372
2017,southland,131,1309,1394
2017,summit,124,1237,1295
2017,summit,124,1377,1442
2017,summit,125,1303,1236
2017,summit,125,1355,1176
2017,summit,126,1303,1237
2017,summit,126,1355,1377
2017,summit,127,1355,1303
2017,sun_belt,128,1157,1375
2017,sun_belt,128,1407,1111
2017,sun_belt,128,1418,1114
2017,sun_belt,128,1419,1117
2017,sun_belt,130,1209,1418
2017,sun_belt,130,1402,1419
2017,sun_belt,130,1407,1204
2017,sun_belt,130,1426,1157
2017,sun_belt,131,1402,1426
2017,sun_belt,131,1407,1209
2017,sun_belt,132,1407,1402
2017,swac,127,1108,1290
2017,swac,127,1212,1341
2017,swac,127,1380,1238
2017,swac,127,1411,1106
2017,swac,130,1108,1380
2017,swac,130,1411,1212
2017,swac,131,1411,1108
2017,wac,129,1282,1410
2017,wac,129,1308,1152
2017,wac,129,1430,1370
2017,wac,130,1167,1430
2017,wac,130,1308,1282
2017,wac,131,1308,1167
2017,wcc,123,1334,1337
2017,wcc,123,1339,1360
2017,wcc,124,1140,1258
2017,wcc,124,1211,1334
2017,wcc,124,1365,1362
2017,wcc,124,1388,1339
2017,wcc,126,1211,1365
2017,wcc,126,1388,1140
2017,wcc,127,1211,1388
2018,a_sun,119,1195,1367
2018,a_sun,119,1239,1244
2018,a_sun,119,1252,1391
2018,a_sun,119,1316,1312
2018,a_sun,122,1195,1316
2018,a_sun,122,1252,1239
2018,a_sun,125,1252,1195
2018,a_ten,128,1203,1200
2018,a_ten,128,1269,1247
2018,a_ten,129,1206,1269
2018,a_ten,129,1350,1182
2018,a_ten,129,1387,1203
2018,a_ten,129,1433,1173
2018,a_ten,130,1172,1387
2018,a_ten,130,1348,1433
2018,a_ten,130,1382,1350
2018,a_ten,130,1386,1206
2018,a_ten,131,1172,1382
2018,a_ten,131,1348,1386
2018,a_ten,132,1172,1348
2018,aac,129,1272,1378
2018,aac,129,1374,1163
2018,aac,129,1396,1408
2018,aac,129,1416,1187
2018,aac,130,1153,1374
2018,aac,130,1222,1416
2018,aac,130,1272,1409
2018,aac,130,1455,1396
2018,aac,131,1153,1272
2018,aac,131,1222,1455
2018,aac,132,1153,1222
2018,acc,127,1130,1210
2018,acc,127,1323,1338
2018,acc,127,1393,1448
2018,acc,128,1130,1301
2018,acc,128,1257,1199
2018,acc,128,1314,1393
2018,acc,128,1323,1439
2018,acc,129,1155,1130
2018,acc,129,1181,1323
2018,acc,129,1314,1274
2018,acc,129,1438,1257
2018,acc,130,1314,1181
2018,acc,130,1438,1155
2018,acc,131,1438,1314
2018,aec,124,1216,1306
2018,aec,124,1392,1107
2018,aec,124,1420,1262
2018,aec,124,1436,1263
2018,aec,127,1420,1216
2018,aec,127,1436,1392
2018,aec,131,1420,1436
2018,big_east,128,1266,1177
2018,big_east,128,1385,1207
2018,big_east,129,1139,1371
2018,big_east,129,1344,1166
2018,big_east,129,1437,1266
2018,big_east,129,1462,1385
2018,big_east,130,1344,1462
2018,big_east,130,1437,1139
2018,big_east,131,1437,1344
2018,big_sky,127,1294,1319
2018,big_sky,127,1315,1286
2018,big_sky,127,1340,1170
2018,big_sky,127,1381,1226
2018,big_sky,129,1186,1340
2018,big_sky,129,1285,1315
2018,big_sky,129,1294,1451
2018,big_sky,129,1381,1225
2018,big_sky,130,1186,1381
2018,big_sky,130,1285,1294
2018,big_sky,131,1285,1186
2018,big_south,120,1149,1342
2018,big_south,120,1255,1219
2018,big_south,122,1251,1144
2018,big_south,122,1347,1255
2018,big_south,122,1421,1149
2018,big_south,122,1457,1205
2018,big_south,123,1251,1421
2018,big_south,123,1347,1457
2018,big_south,125,1347,1251
2018,big_ten,121,1234,1228
2018,big_ten,121,1353,1278
2018,big_ten,122,1276,1234
2018,big_ten,122,1336,1321
2018,big_ten,122,1353,1231
2018,big_ten,122,1458,1268
2018,big_ten,123,1276,1304
2018,big_ten,123,1277,1458
2018,big_ten,123,1336,1326
2018,big_ten,123,1345,1353
2018,big_ten,124,1276,1277
2018,big_ten,124,1345,1336
2018,big_ten,125,1276,1345
2018,big_twelve,128,1329,1328
2018,big_twelve,128,1400,1235
2018,big_twelve,129,1242,1329
2018,big_twelve,129,1243,1395
2018,big_twelve,129,1403,1400
2018,big_twelve,129,1452,1124
2018,big_twelve,130,1242,1243
2018,big_twelve,130,1452,1403
2018,big_twelve,131,1242,1452
2018,big_west,129,1168,1253
2018,big_west,129,1364,1142
2018,big_west,129,1413,1415
2018,big_west,129,1414,1218
2018,big_west,130,1168,1413
2018,big_west,130,1414,1364
2018,big_west,131,1168,1414
2018,caa,124,1174,1189
2018,caa,124,1180,1241
2018,caa,125,1158,1180
2018,caa,125,1318,1174
2018,caa,125,1423,1220
2018,caa,125,1456,1406
2018,caa,126,1158,1456
2018,caa,126,1318,1423
2018,caa,127,1158,1318
2018,cusa,128,1256,1317
2018,cusa,128,1379,1198
2018,cusa,128,1412,1194
2018,cusa,128,1427,1431
2018,cusa,129,1267,1427
2018,cusa,129,1330,1256
2018,cusa,129,1379,1292
2018,cusa,129,1443,1412
2018,cusa,130,1267,1379
2018,cusa,130,1443,1330
2018,cusa,131,1267,1443
2018,horizon,123,1156,1464
2018,horizon,123,1453,1178
2018,horizon,124,1156,1297
2018,horizon,124,1460,1453
2018,horizon,125,1324,1237
2018,horizon,125,1454,1227
2018,horizon,126,1156,1324
2018,horizon,126,1460,1454
2018,horizon,127,1460,1156
2018,ivy,131,1217,1165
2018,ivy,131,1335,1463
2018,ivy,132,1335,1217
2018,maac,122,1193,1265
2018,maac,122,1346,1373
2018,maac,122,1389,1284
2018,maac,123,1346,1145
2018,maac,123,1389,1351
2018,maac,124,1193,1310
2018,maac,124,1233,1264
2018,maac,125,1193,1346
2018,maac,125,1233,1389
2018,maac,126,1233,1193
2018,mac,126,1103,1444
2018,mac,126,1141,1132
2018,mac,126,1245,1296
2018,mac,126,1275,1325
2018,mac,129,1138,1141
2018,mac,129,1185,1103
2018,mac,129,1245,1123
2018,mac,129,1405,1275
2018,mac,130,1138,1245
2018,mac,130,1405,1185
2018,mac,131,1138,1405
2018,meac,126,1299,1175
2018,meac,126,1313,1271
2018,meac,127,1197,1224
2018,meac,127,1288,1354
2018,meac,127,1300,1164
2018,meac,128,1214,1197
2018,meac,128,1288,1126
2018,meac,129,1299,1313
2018,meac,129,1300,1366
2018,meac,130,1214,1299
2018,meac,130,1300,1288
2018,meac,131,1300,1214
2018,mvc,122,1283,1434
2018,mvc,122,1320,1191
2018,mvc,123,1133,1179
2018,mvc,123,1229,1232
2018,mvc,123,1260,1320
2018,mvc,123,1356,1283
2018,mvc,124,1229,1356
2018,mvc,124,1260,1133
2018,mvc,125,1260,1229
2018,mwc,128,1424,1102
2018,mwc,128,1429,1161
2018,mwc,128,1461,1363
2018,mwc,129,1305,1424
2018,mwc,129,1307,1461
2018,mwc,129,1361,1201
2018,mwc,129,1429,1129
2018,mwc,130,1307,1429
2018,mwc,130,1361,1305
2018,mwc,131,1361,1307
2018,nec,121,1192,1384
2018,nec,121,1254,1383
2018,nec,121,1352,1291
2018,nec,121,1447,1148
2018,nec,124,1254,1192
2018,nec,124,1447,1352
2018,nec,127,1254,1447
2018,ovc,121,1183,1398
2018,ovc,121,1399,1188
2018,ovc,122,1122,1183
2018,ovc,122,1240,1399
2018,ovc,123,1125,1122
2018,ovc,123,1293,1240
2018,ovc,124,1293,1125
2018,pac_twelve,128,1160,1113
2018,pac_twelve,128,1332,1450
2018,pac_twelve,128,1333,1449
2018,pac_twelve,128,1390,1143
2018,pac_twelve,129,1112,1160
2018,pac_twelve,129,1332,1428
2018,pac_twelve,129,1417,1390
2018,pac_twelve,129,1425,1333
2018,pac_twelve,130,1112,1417
2018,pac_twelve,130,1425,1332
2018,pac_twelve,131,1112,1425
2018,patriot,120,1248,1110
2018,patriot,120,1259,1119
2018,patriot,122,1131,1250
2018,patriot,122,1137,1259
2018,patriot,122,1159,1248
2018,patriot,122,1221,1298
2018,patriot,125,1137,1131
2018,patriot,125,1159,1221
2018,patriot,128,1137,1159
2018,sec,128,1208,1435
2018,sec,128,1376,1279
2018,sec,129,1104,1401
2018,sec,129,1116,1376
2018,sec,129,1208,1281
2018,sec,129,1280,1261
2018,sec,130,1104,1120
2018,sec,130,1116,1196
2018,sec,130,1246,1208
2018,sec,130,1397,1280
2018,sec,131,1246,1104
2018,sec,131,1397,1116
2018,sec,132,1246,1397
2018,southern,123,1151,1359
2018,southern,123,1154,1440
2018,southern,124,1190,1151
2018,southern,124,1202,1441
2018,southern,124,1422,1154
2018,southern,124,1459,1273
2018,southern,125,1190,1202
2018,southern,125,1422,1459
2018,southern,126,1422,1190
2018,southland,128,1146,1249
2018,southland,128,1309,1394
2018,southland,129,1358,1309
2018,southland,129,1372,1146
2018,southland,130,1368,1358
2018,southland,130,1372,1311
2018,southland,131,1372,1368
2018,summit,124,1355,1442
2018,summit,124,1377,1303
2018,summit,125,1176,1331
2018,summit,125,1295,1236
2018,summit,126,1355,1295
2018,summit,126,1377,1176
2018,summit,127,1355,1377
2018,sun_belt,128,1111,1114
2018,sun_belt,128,1402,1157
2018,sun_belt,128,1407,1375
2018,sun_belt,128,1419,1117
2018,sun_belt,130,1204,1419
2018,sun_belt,130,1209,1407
2018,sun_belt,130,1418,1402
2018,sun_belt,130,1426,1111
2018,sun_belt,131,1209,1204
2018,sun_belt,131,1426,1418
2018,sun_belt,132,1209,1426
2018,swac,127,1115,1290
2018,swac,127,1341,1108
2018,swac,127,1380,1238
2018,swac,127,1411,1106
2018,swac,130,1115,1380
2018,swac,130,1411,1341
2018,swac,131,1411,1115
2018,wac,129,1213,1282
2018,wac,129,1308,1152
2018,wac,129,1370,1410
2018,wac,129,1430,1167
2018,wac,130,1213,1430
2018,wac,130,1308,1370
2018,wac,131,1308,1213
2018,wcc,123,1258,1339
2018,wcc,123,1337,1365
2018,wcc,124,1140,1360
2018,wcc,124,1211,1258
2018,wcc,124,1362,1334
2018,wcc,124,1388,1337
2018,wcc,126,1140,1388
2018,wcc,126,1211,1362
2018,wcc,127,1211,1140
2019,a_sun,119,1251,1239
2019,a_sun,119,1252,1244
2019,a_sun,119,1312,1195
2019,a_sun,119,1316,1466
2019,a_sun,122,1251,1316
2019,a_sun,122,1252,1312
2019,a_sun,125,1251,1252
2019,a_ten,128,1203,1269
2019,a_ten,128,1350,1200
2019,a_ten,129,1206,1203
2019,a_ten,129,1348,1247
2019,a_ten,129,1386,1182
2019,a_ten,129,1387,1350
2019,a_ten,130,1172,1386
2019,a_ten,130,1348,1433
2019,a_ten,130,1382,1206
2019,a_ten,130,1387,1173
2019,a_ten,131,1382,1348
2019,a_ten,131,1387,1172
2019,a_ten,132,1387,1382
2019,aac,129,1163,1378
2019,aac,129,1272,1408
2019,aac,129,1374,1409
2019,aac,129,1455,1187
2019,aac,130,1153,1374
2019,aac,130,1222,1163
2019,aac,130,1272,1416
2019,aac,130,1455,1396
2019,aac,131,1153,1455
2019,aac,131,1222,1272
2019,aac,132,1153,1222
2019,acc,127,1274,1448
2019,acc,127,1323,1210
2019,acc,127,1338,1130
2019,acc,128,1257,1323
2019,acc,128,1301,1155
2019,acc,128,1393,1338
2019,acc,128,1439,1274
2019,acc,129,1181,1393
2019,acc,129,1199,1439
2019,acc,129,1314,1257
2019,acc,129,1438,1301
2019,acc,130,1181,1314
2019,acc,130,1199,1438
2019,acc,131,1181,1199
2019,aec,124,1127,1392
2019,aec,124,1216,1262
2019,aec,124,1420,1107
2019,aec,124,1436,1263
2019,aec,127,1420,1216
2019,aec,127,1436,1127
2019,aec,131,1436,1420
2019,big_east,128,1344,1139
2019,big_east,128,1385,1177
2019,big_east,129,1266,1385
2019,big_east,129,1371,1207
2019,big_east,129,1437,1344
2019,big_east,129,1462,1166
2019,big_east,130,1371,1266
2019,big_east,130,1437,1462
2019,big_east,131,1437,1371
2019,big_sky,128,1170,1319
2019,big_sky,128,1286,1225
2019,big_sky,128,1381,1226
2019,big_sky,129,1186,1286
2019,big_sky,129,1285,1170
2019,big_sky,129,1381,1294
2019,big_sky,129,1451,1340
2019,big_sky,130,1186,1381
2019,big_sky,130,1285,1451
2019,big_sky,131,1285,1186
2019,big_south,120,1149,1367
2019,big_south,120,1214,1255
2019,big_south,120,1342,1421
2019,big_south,122,1144,1214
2019,big_south,122,1149,1457
2019,big_south,122,1205,1219
2019,big_south,122,1347,1342
2019,big_south,123,1205,1144
2019,big_south,123,1347,1149
2019,big_south,125,1205,1347
2019,big_ten,128,1228,1321
2019,big_ten,128,1304,1353
2019,big_ten,129,1234,1228
2019,big_ten,129,1278,1336
2019,big_ten,129,1304,1268
2019,big_ten,129,1326,1231
2019,big_ten,130,1276,1234
2019,big_ten,130,1277,1326
2019,big_ten,130,1278,1345
2019,big_ten,130,1458,1304
2019,big_ten,131,1276,1278
2019,big_ten,131,1277,1458
2019,big_ten,132,1277,1276
2019,big_twelve,128,1395,1329
2019,big_twelve,128,1452,1328
2019,big_twelve,129,1235,1124
2019,big_twelve,129,1242,1400
2019,big_twelve,129,1243,1395
2019,big_twelve,129,1452,1403
2019,big_twelve,130,1235,1243
2019,big_twelve,130,1242,1452
2019,big_twelve,131,1235,1242
2019,big_west,129,1168,1413
2019,big_west,129,1253,1218
2019,big_west,129,1364,1169
2019,big_west,129,1414,1415
2019,big_west,130,1168,1364
2019,big_west,130,1414,1253
2019,big_west,131,1414,1168
2019,caa,124,1241,1406
2019,caa,124,1423,1189
2019,caa,125,1158,1180
2019,caa,125,1174,1456
2019,caa,125,1220,1241
2019,caa,125,1318,1423
2019,caa,126,1220,1174
2019,caa,126,1318,1158
2019,caa,127,1318,1220
2019,cusa,128,1256,1194
2019,cusa,128,1267,1349
2019,cusa,128,1317,1198
2019,cusa,128,1412,1292
2019,cusa,129,1330,1256
2019,cusa,129,1379,1267
2019,cusa,129,1412,1427
2019,cusa,129,1443,1317
2019,cusa,130,1330,1412
2019,cusa,130,1443,1379
2019,cusa,131,1330,1443
2019,horizon,120,1453,1227
2019,horizon,120,1460,1237
2019,horizon,121,1297,1178
2019,horizon,121,1324,1464
2019,horizon,126,1297,1324
2019,horizon,126,1460,1453
2019,horizon,127,1297,1460
2019,ivy,131,1217,1335
2019,ivy,131,1463,1343
2019,ivy,132,1463,1217
2019,maac,122,1264,1193
2019,maac,122,1284,1310
2019,maac,122,1389,1265
2019,maac,123,1145,1264
2019,maac,123,1233,1389
2019,maac,124,1284,1346
2019,maac,124,1373,1351
2019,maac,125,1233,1373
2019,maac,125,1284,1145
2019,maac,126,1233,1284
2019,mac,126,1103,1275
2019,mac,126,1123,1185
2019,mac,126,1141,1444
2019,mac,126,1296,1325
2019,mac,129,1132,1123
2019,mac,129,1138,1103
2019,mac,129,1141,1245
2019,mac,129,1296,1405
2019,mac,130,1132,1296
2019,mac,130,1138,1141
2019,mac,131,1138,1132
2019,meac,126,1175,1366
2019,meac,127,1164,1288
2019,meac,127,1354,1271
2019,meac,128,1299,1164
2019,meac,128,1313,1354
2019,meac,129,1224,1126
2019,meac,129,1300,1175
2019,meac,130,1300,1299
2019,meac,130,1313,1224
2019,meac,131,1300,1313
2019,mvc,122,1229,1191
2019,mvc,122,1434,1232
2019,mvc,123,1133,1283
2019,mvc,123,1179,1229
2019,mvc,123,1260,1434
2019,mvc,123,1320,1356
2019,mvc,124,1133,1260
2019,mvc,124,1320,1179
2019,mvc,125,1133,1320
2019,mwc,128,1102,1363
2019,mwc,128,1129,1161
2019,mwc,128,1307,1461
2019,mwc,129,1201,1102
2019,mwc,129,1305,1129
2019,mwc,129,1361,1424
2019,mwc,129,1429,1307
2019,mwc,130,1361,1305
2019,mwc,130,1429,1201
2019,mwc,131,1429,1361
2019,nec,121,1192,1447
2019,nec,121,1254,1357
2019,nec,121,1352,1383
2019,nec,121,1384,1136
2019,nec,124,1192,1352
2019,nec,124,1384,1254
2019,nec,127,1192,1384
2019,ovc,121,1287,1188
2019,ovc,121,1404,1183
2019,ovc,122,1122,1287
2019,ovc,122,1240,1404
2019,ovc,123,1125,1122
2019,ovc,123,1293,1240
2019,ovc,124,1293,1125
2019,pac_twelve,128,1160,1143
2019,pac_twelve,128,1332,1450
2019,pac_twelve,128,1417,1390
2019,pac_twelve,128,1425,1112
2019,pac_twelve,129,1113,1417
2019,pac_twelve,129,1160,1333
2019,pac_twelve,129,1332,1428
2019,pac_twelve,129,1449,1425
2019,pac_twelve,130,1332,1113
2019,pac_twelve,130,1449,1160
2019,pac_twelve,131,1332,1449
2019,patriot,120,1131,1259
2019,patriot,120,1221,1248
2019,patriot,122,1137,1221
2019,patriot,122,1159,1131
2019,patriot,122,1250,1119
2019,patriot,122,1298,1110
2019,patriot,125,1137,1250
2019,patriot,125,1159,1298
2019,patriot,128,1159,1137
2019,sec,128,1281,1208
2019,sec,128,1401,1435
2019,sec,129,1104,1279
2019,sec,129,1120,1281
2019,sec,129,1196,1116
2019,sec,129,1280,1401
2019,sec,130,1120,1376
2019,sec,130,1196,1261
2019,sec,130,1246,1104
2019,sec,130,1397,1280
2019,sec,131,1120,1196
2019,sec,131,1397,1246
2019,sec,132,1120,1397
2019,southern,123,1359,1154
2019,southern,123,1440,1441
2019,southern,124,1190,1151
2019,southern,124,1202,1273
2019,southern,124,1422,1359
2019,southern,124,1459,1440
2019,southern,125,1422,1202
2019,southern,125,1459,1190
2019,southern,126,1459,1422
2019,southland,128,1146,1394
2019,southland,128,1249,1223
2019,southland,129,1309,1249
2019,southland,129,1368,1146
2019,southland,130,1101,1368
2019,southland,130,1309,1358
2019,southland,131,1101,1309
2019,summit,124,1303,1315
2019,summit,124,1442,1355
2019,summit,125,1236,1377
2019,summit,125,1295,1331
2019,summit,126,1295,1442
2019,summit,126,1303,1236
2019,summit,127,1295,1303
