Season,DayNum,WTeamID,WScore,LTeamID,LScore,WLoc,NumOT,WFGM,WFGA,WFGM3,WFGA3,WFTM,WFTA,WOR,WDR,WAst,WTO,WStl,WBlk,WPF,LFGM,LFGA,LFGM3,LFGA3,LFTM,LFTA,LOR,LDR,LAst,LTO,LStl,LBlk,LPF,WTeam_MOR,WTeam_KPOM,LTeam_MOR,LTeam_KPOM,WPoss,LPoss,WeFG%,LeFG%,WORB%,LORB%,WDRB%,LDRB%,WFTR,LFTR,WFT%,LFT%,WTO%,LTO%
2016,143,1437,92,1274,69,N,0,32,51,10,15,18,19,9,18,17,8,8,1,16,25,47,10,17,9,13,7,10,12,12,6,1,19,7.0,5.0,16.0,13.0,58.0,58.0,0.7254901960784313,0.6382978723404256,0.47368421052631576,0.28,0.72,0.5263157894736842,0.37254901960784315,0.2765957446808511,0.9473684210526315,0.6923076923076923,0.13793103448275862,0.20689655172413793
2016,144,1314,101,1231,86,N,0,32,62,11,20,26,33,15,22,20,9,7,5,22,25,61,13,31,23,26,15,17,13,12,2,1,27,3.0,4.0,9.0,14.0,70.0,69.0,0.6048387096774194,0.5163934426229508,0.46875,0.40540540540540543,0.5945945945945946,0.53125,0.532258064516129,0.4262295081967213,0.7878787878787878,0.8846153846153846,0.12857142857142856,0.17391304347826086
2016,144,1323,61,1458,56,N,0,22,55,4,13,13,14,11,21,13,12,10,6,9,23,57,6,20,4,6,13,23,11,17,8,4,15,35.0,39.0,30.0,32.0,62.0,63.0,0.43636363636363634,0.45614035087719296,0.3235294117647059,0.38235294117647056,0.6176470588235294,0.6764705882352942,0.2545454545454545,0.10526315789473684,0.9285714285714286,0.6666666666666666,0.1935483870967742,0.2698412698412698
2016,144,1393,63,1211,60,N,0,22,61,5,15,14,16,15,18,9,9,9,10,12,24,55,8,21,4,5,12,25,18,17,4,8,14,33.0,41.0,22.0,28.0,61.0,61.0,0.4016393442622951,0.509090909090909,0.375,0.4,0.6,0.625,0.26229508196721313,0.09090909090909091,0.875,0.8,0.14754098360655737,0.2786885245901639
2016,144,1438,84,1235,71,N,0,32,57,4,11,16,24,7,26,26,8,8,5,13,27,52,7,18,10,15,2,22,16,12,6,2,19,4.0,2.0,28.0,18.0,69.0,69.0,0.5964912280701754,0.5865384615384616,0.2413793103448276,0.07142857142857142,0.9285714285714286,0.7586206896551724,0.42105263157894735,0.28846153846153844,0.6666666666666666,0.6666666666666666,0.11594202898550725,0.17391304347826086
2016,145,1328,80,1332,68,N,0,27,58,12,24,14,17,14,24,16,15,4,2,21,21,54,4,21,22,30,13,19,10,12,10,2,16,13.0,8.0,10.0,9.0,66.0,67.0,0.5689655172413793,0.42592592592592593,0.42424242424242425,0.35135135135135137,0.6486486486486487,0.5757575757575758,0.29310344827586204,0.5555555555555556,0.8235294117647058,0.7333333333333333,0.22727272727272727,0.1791044776119403
2016,145,1437,64,1242,59,N,0,21,52,4,18,18,19,5,23,7,9,11,2,16,23,50,6,22,7,11,6,26,11,16,5,2,19,7.0,5.0,2.0,1.0,64.0,65.0,0.4423076923076923,0.52,0.16129032258064516,0.20689655172413793,0.7931034482758621,0.8387096774193549,0.36538461538461536,0.22,0.9473684210526315,0.6363636363636364,0.140625,0.24615384615384617
2016,146,1314,88,1323,74,N,0,32,52,4,13,20,24,13,19,17,6,4,1,17,27,49,9,18,11,14,5,10,9,7,3,1,18,3.0,4.0,35.0,39.0,56.0,57.0,0.6538461538461539,0.6428571428571429,0.5652173913043478,0.20833333333333334,0.7916666666666666,0.43478260869565216,0.46153846153846156,0.2857142857142857,0.8333333333333334,0.7857142857142857,0.10714285714285714,0.12280701754385964
2016,146,1393,68,1438,62,N,0,21,57,6,18,20,25,12,24,10,8,11,7,15,22,53,8,21,10,12,8,26,21,13,3,8,16,33.0,41.0,4.0,2.0,64.0,63.0,0.42105263157894735,0.49056603773584906,0.3157894736842105,0.25,0.75,0.6842105263157895,0.43859649122807015,0.22641509433962265,0.8,0.8333333333333334,0.125,0.20634920634920634
2016,152,1314,83,1393,66,N,0,35,65,4,17,9,11,16,27,18,12,6,5,12,27,66,8,25,4,13,16,15,5,10,8,4,15,3.0,4.0,33.0,41.0,65.0,66.0,0.5692307692307692,0.4696969696969697,0.5161290322580645,0.37209302325581395,0.627906976744186,0.4838709677419355,0.16923076923076924,0.19696969696969696,0.8181818181818182,0.3076923076923077,0.18461538461538463,0.15151515151515152
2016,152,1437,95,1328,51,N,0,35,49,11,18,14,19,7,25,14,11,12,3,11,19,60,6,27,7,11,19,10,8,17,6,2,20,7.0,5.0,13.0,8.0,62.0,63.0,0.826530612244898,0.36666666666666664,0.4117647058823529,0.4318181818181818,0.5681818181818182,0.5882352941176471,0.3877551020408163,0.18333333333333332,0.7368421052631579,0.6363636363636364,0.1774193548387097,0.2698412698412698
2016,154,1437,77,1314,74,N,0,28,48,8,14,13,17,2,21,6,10,5,5,16,27,63,11,17,9,13,16,20,16,11,5,3,20,7.0,5.0,3.0,4.0,64.0,63.0,0.6666666666666666,0.5158730158730159,0.09090909090909091,0.43243243243243246,0.5675675675675675,0.9090909090909091,0.3541666666666667,0.20634920634920634,0.7647058823529411,0.6923076923076923,0.15625,0.1746031746031746
2017,134,1243,95,1448,88,N,0,31,47,6,16,27,36,7,22,18,15,6,3,26,25,53,9,27,29,32,7,14,14,11,8,1,25,35.0,29.0,32.0,30.0,72.0,71.0,0.723404255319149,0.5566037735849056,0.3333333333333333,0.2413793103448276,0.7586206896551724,0.6666666666666666,0.7659574468085106,0.6037735849056604,0.75,0.90625,0.20833333333333334,0.15492957746478872
2017,134,1291,67,1309,66,N,0,25,47,10,19,7,13,6,19,14,16,6,1,13,29,54,1,9,7,12,10,18,12,14,10,2,18,165.0,213.0,217.0,178.0,63.0,64.0,0.6382978723404256,0.5462962962962963,0.25,0.3448275862068966,0.6551724137931034,0.75,0.2765957446808511,0.2222222222222222,0.5384615384615384,0.5833333333333334,0.25396825396825395,0.21875
2017,135,1413,67,1300,63,N,0,22,48,5,16,18,22,6,34,14,18,4,1,13,24,67,5,26,10,13,9,21,14,9,10,0,15,214.0,218.0,210.0,152.0,69.0,72.0,0.5104166666666666,0.39552238805970147,0.2222222222222222,0.20930232558139536,0.7906976744186046,0.7777777777777778,0.4583333333333333,0.19402985074626866,0.8181818181818182,0.7692307692307693,0.2608695652173913,0.125
2017,135,1425,75,1344,71,N,0,24,57,7,19,20,27,16,20,12,7,4,4,13,25,51,9,20,12,17,7,20,17,9,3,2,21,52.0,61.0,46.0,56.0,60.0,60.0,0.4824561403508772,0.5784313725490197,0.4444444444444444,0.25925925925925924,0.7407407407407407,0.5555555555555556,0.47368421052631576,0.3333333333333333,0.7407407407407407,0.7058823529411765,0.11666666666666667,0.15
2017,136,1112,100,1315,82,N,0,36,62,4,11,24,28,7,33,14,7,3,3,18,32,69,10,22,8,16,9,22,18,6,6,2,23,21.0,20.0,156.0,173.0,75.0,74.0,0.6129032258064516,0.5362318840579711,0.2413793103448276,0.21428571428571427,0.7857142857142857,0.7586206896551724,0.45161290322580644,0.2318840579710145,0.8571428571428571,0.5,0.09333333333333334,0.08108108108108109
2017,136,1139,76,1457,64,N,0,24,49,8,19,20,30,5,37,15,12,4,6,15,25,62,9,25,5,10,3,24,12,9,6,1,22,22.0,26.0,134.0,112.0,70.0,72.0,0.5714285714285714,0.47580645161290325,0.1724137931034483,0.075,0.925,0.8275862068965517,0.6122448979591837,0.16129032258064516,0.6666666666666666,0.5,0.17142857142857143,0.125
2017,136,1196,80,1190,65,N,0,26,54,7,22,21,27,12,26,16,15,12,4,12,25,62,9,24,6,10,13,19,12,17,9,0,19,14.0,9.0,96.0,64.0,69.0,70.0,0.5462962962962963,0.47580645161290325,0.3870967741935484,0.3333333333333333,0.6666666666666666,0.6129032258064516,0.5,0.16129032258064516,0.7777777777777778,0.6,0.21739130434782608,0.24285714285714285
2017,136,1199,86,1195,80,N,0,30,54,2,13,24,39,9,37,16,16,9,9,19,29,70,8,28,14,20,7,19,18,11,6,1,23,17.0,19.0,102.0,108.0,79.0,83.0,0.5740740740740741,0.4714285714285714,0.32142857142857145,0.1590909090909091,0.8409090909090909,0.6785714285714286,0.7222222222222222,0.2857142857142857,0.6153846153846154,0.7,0.20253164556962025,0.13253012048192772
2017,136,1211,66,1355,46,N,0,25,63,8,30,8,18,14,36,8,9,5,7,13,18,58,5,20,5,11,9,29,8,13,3,4,17,3.0,1.0,171.0,187.0,67.0,67.0,0.4603174603174603,0.35344827586206895,0.32558139534883723,0.2,0.8,0.6744186046511628,0.2857142857142857,0.1896551724137931,0.4444444444444444,0.45454545454545453,0.13432835820895522,0.19402985074626866
2017,136,1235,84,1305,73,N,0,30,54,8,19,16,18,7,31,17,13,4,3,15,26,65,8,26,13,16,10,18,13,7,8,4,14,11.0,17.0,53.0,55.0,68.0,69.0,0.6296296296296297,0.46153846153846156,0.28,0.24390243902439024,0.7560975609756098,0.72,0.3333333333333333,0.24615384615384617,0.8888888888888888,0.8125,0.19117647058823528,0.10144927536231885
2017,136,1292,81,1278,72,N,0,28,58,7,13,18,27,11,26,19,8,4,3,20,24,52,6,21,18,21,4,20,15,8,5,3,22,65.0,48.0,36.0,33.0,66.0,65.0,0.5431034482758621,0.5192307692307693,0.3548387096774194,0.13333333333333333,0.8666666666666667,0.6451612903225806,0.46551724137931033,0.40384615384615385,0.6666666666666666,0.8571428571428571,0.12121212121212122,0.12307692307692308
2017,136,1321,68,1435,66,N,0,26,53,6,14,10,18,8,29,10,12,7,0,18,21,55,9,26,15,18,7,23,9,10,7,6,16,47.0,39.0,42.0,34.0,65.0,66.0,0.5471698113207547,0.4636363636363636,0.25806451612903225,0.19444444444444445,0.8055555555555556,0.7419354838709677,0.33962264150943394,0.32727272727272727,0.5555555555555556,0.8333333333333334,0.18461538461538463,0.15151515151515152
2017,136,1323,60,1343,58,N,0,21,52,4,11,14,21,9,27,10,6,4,3,9,22,57,8,31,6,6,7,26,13,9,2,4,14,19.0,25.0,67.0,59.0,59.0,61.0,0.4423076923076923,0.45614035087719296,0.2571428571428571,0.20588235294117646,0.7941176470588235,0.7428571428571429,0.40384615384615385,0.10526315789473684,0.6666666666666666,1.0,0.1016949152542373,0.14754098360655737
2017,136,1345,80,1436,70,N,0,31,60,9,20,9,14,11,27,16,10,2,6,15,27,61,10,27,6,10,8,20,21,9,6,1,17,13.0,15.0,71.0,63.0,65.0,66.0,0.5916666666666667,0.5245901639344263,0.3548387096774194,0.22857142857142856,0.7714285714285715,0.6451612903225806,0.23333333333333334,0.16393442622950818,0.6428571428571429,0.6,0.15384615384615385,0.13636363636363635
2017,136,1388,85,1433,77,N,0,25,45,6,17,29,39,7,30,13,15,5,4,20,29,65,2,13,17,26,11,18,6,9,7,4,32,26.0,14.0,50.0,52.0,71.0,75.0,0.6222222222222222,0.46153846153846156,0.28,0.2682926829268293,0.7317073170731707,0.72,0.8666666666666667,0.4,0.7435897435897436,0.6538461538461539,0.2112676056338028,0.12
2017,136,1437,76,1291,56,N,0,31,60,6,17,8,11,14,29,14,13,5,3,17,21,57,5,21,9,12,10,17,10,9,5,5,15,1.0,2.0,165.0,213.0,64.0,61.0,0.5666666666666667,0.41228070175438597,0.45161290322580644,0.2564102564102564,0.7435897435897436,0.5483870967741935,0.18333333333333332,0.21052631578947367,0.7272727272727273,0.75,0.203125,0.14754098360655737
2017,136,1438,76,1423,71,N,0,26,52,7,17,17,25,6,27,9,8,5,5,19,25,61,10,26,11,17,14,26,15,9,4,2,20,10.0,7.0,79.0,60.0,66.0,64.0,0.5673076923076923,0.4918032786885246,0.1875,0.34146341463414637,0.6585365853658537,0.8125,0.4807692307692308,0.2786885245901639,0.68,0.6470588235294118,0.12121212121212122,0.140625
2017,136,1452,86,1137,80,N,0,30,66,5,11,21,29,17,25,15,13,7,5,19,27,59,9,20,17,23,9,23,13,15,8,4,25,7.0,5.0,72.0,80.0,75.0,75.0,0.49242424242424243,0.5338983050847458,0.425,0.2647058823529412,0.7352941176470589,0.575,0.4393939393939394,0.3898305084745763,0.7241379310344828,0.7391304347826086,0.17333333333333334,0.2
2017,136,1458,84,1439,74,N,0,26,60,13,31,19,25,17,20,19,8,4,3,22,23,49,7,17,21,26,6,19,14,10,3,2,18,18.0,23.0,38.0,44.0,62.0,64.0,0.5416666666666666,0.5408163265306123,0.4722222222222222,0.23076923076923078,0.7692307692307693,0.5277777777777778,0.4166666666666667,0.5306122448979592,0.76,0.8076923076923077,0.12903225806451613,0.15625
2017,136,1462,76,1268,65,N,0,25,50,9,23,17,24,9,25,15,15,8,2,17,22,54,7,27,14,19,7,17,13,11,7,3,19,29.0,40.0,44.0,45.0,66.0,66.0,0.59,0.4722222222222222,0.34615384615384615,0.21875,0.78125,0.6538461538461539,0.48,0.35185185185185186,0.7083333333333334,0.7368421052631579,0.22727272727272727,0.16666666666666666
2017,137,1116,77,1371,71,N,0,28,60,3,7,18,23,8,24,13,10,12,7,20,26,68,6,17,13,21,21,25,10,15,6,4,18,40.0,38.0,34.0,53.0,72.0,71.0,0.49166666666666664,0.4264705882352941,0.24242424242424243,0.4666666666666667,0.5333333333333333,0.7575757575757576,0.38333333333333336,0.3088235294117647,0.782608695652174,0.6190476190476191,0.1388888888888889,0.2112676056338028
2017,137,1124,91,1308,73,N,0,35,61,4,8,17,19,10,29,15,12,4,7,15,28,64,8,22,9,13,9,18,15,11,6,2,18,20.0,13.0,177.0,88.0,71.0,72.0,0.6065573770491803,0.5,0.35714285714285715,0.23684210526315788,0.7631578947368421,0.6428571428571429,0.3114754098360656,0.203125,0.8947368421052632,0.6923076923076923,0.16901408450704225,0.1527777777777778
2017,137,1153,75,1243,61,N,0,27,43,5,11,16,22,7,24,10,11,4,4,12,21,54,7,18,12,15,9,14,10,7,7,2,19,23.0,22.0,35.0,29.0,58.0,58.0,0.686046511627907,0.4537037037037037,0.3333333333333333,0.2727272727272727,0.7272727272727273,0.6666666666666666,0.5116279069767442,0.2777777777777778,0.7272727272727273,0.8,0.1896551724137931,0.1206896551724138
2017,137,1181,87,1407,65,N,0,29,62,13,28,16,23,14,22,15,8,13,8,17,24,59,5,23,12,14,13,24,10,17,1,2,19,6.0,12.0,158.0,130.0,67.0,68.0,0.5725806451612904,0.4491525423728814,0.3684210526315789,0.37142857142857144,0.6285714285714286,0.631578947368421,0.3709677419354839,0.23728813559322035,0.6956521739130435,0.8571428571428571,0.11940298507462686,0.25
2017,137,1242,100,1413,62,N,0,36,64,11,25,17,20,11,34,19,12,6,6,17,21,62,4,20,16,18,9,18,7,14,5,2,19,8.0,10.0,214.0,218.0,73.0,75.0,0.6484375,0.3709677419354839,0.3793103448275862,0.20930232558139536,0.7906976744186046,0.6206896551724138,0.3125,0.2903225806451613,0.85,0.8888888888888888,0.1643835616438356,0.18666666666666668
2017,137,1246,79,1297,70,N,0,27,61,3,17,22,28,11,35,12,12,5,9,15,26,73,8,32,10,11,13,27,11,8,6,3,22,2.0,4.0,157.0,147.0,75.0,72.0,0.4672131147540984,0.410958904109589,0.2894736842105263,0.2708333333333333,0.7291666666666666,0.7105263157894737,0.45901639344262296,0.1506849315068493,0.7857142857142857,0.9090909090909091,0.16,0.1111111111111111
2017,137,1257,78,1240,63,N,0,31,64,5,15,11,14,16,20,14,6,7,5,12,23,46,10,19,7,8,4,19,14,14,1,8,14,4.0,6.0,221.0,158.0,60.0,59.0,0.5234375,0.6086956521739131,0.45714285714285713,0.16666666666666666,0.8333333333333334,0.5428571428571428,0.21875,0.17391304347826086,0.7857142857142857,0.875,0.1,0.23728813559322035
2017,137,1276,92,1329,91,N,0,29,56,16,29,18,22,6,15,19,4,5,6,14,35,64,7,16,14,16,16,24,17,10,3,3,22,15.0,21.0,25.0,24.0,64.0,65.0,0.6607142857142857,0.6015625,0.2,0.5161290322580645,0.4838709677419355,0.8,0.39285714285714285,0.25,0.8181818181818182,0.875,0.0625,0.15384615384615385
2017,137,1277,78,1274,58,N,0,30,53,6,20,12,14,10,26,18,12,1,3,18,21,52,4,16,12,17,9,14,8,10,9,1,17,41.0,43.0,37.0,32.0,61.0,61.0,0.6226415094339622,0.4423076923076923,0.4166666666666667,0.2571428571428571,0.7428571428571429,0.5833333333333334,0.2641509433962264,0.3269230769230769,0.8571428571428571,0.7058823529411765,0.19672131147540983,0.16393442622950818
2017,137,1314,103,1411,64,N,0,38,75,8,22,19,26,20,34,18,10,6,4,13,22,60,7,27,13,16,6,21,9,13,6,3,17,5.0,3.0,205.0,207.0,77.0,74.0,0.56,0.425,0.4878048780487805,0.15,0.85,0.5121951219512195,0.3466666666666667,0.26666666666666666,0.7307692307692307,0.8125,0.12987012987012986,0.17567567567567569
2017,137,1332,93,1233,77,N,0,35,63,9,23,14,21,15,26,11,12,8,2,14,28,64,10,26,11,16,12,15,10,10,4,7,17,24.0,16.0,100.0,118.0,69.0,69.0,0.626984126984127,0.515625,0.5,0.3157894736842105,0.6842105263157895,0.5,0.3333333333333333,0.25,0.6666666666666666,0.6875,0.17391304347826086,0.14492753623188406
2017,137,1348,84,1166,72,N,0,26,58,4,21,28,31,8,30,11,8,8,3,16,26,65,7,23,13,19,11,26,11,11,2,3,20,31.0,37.0,27.0,27.0,72.0,73.0,0.4827586206896552,0.45384615384615384,0.23529411764705882,0.2682926829268293,0.7317073170731707,0.7647058823529411,0.5344827586206896,0.2923076923076923,0.9032258064516129,0.6842105263157895,0.1111111111111111,0.1506849315068493
2017,137,1376,93,1266,73,N,0,36,68,8,24,13,19,13,23,17,9,11,2,13,25,54,11,28,12,14,6,22,12,18,3,3,20,49.0,31.0,28.0,28.0,73.0,72.0,0.5882352941176471,0.5648148148148148,0.37142857142857144,0.20689655172413793,0.7931034482758621,0.6285714285714286,0.27941176470588236,0.25925925925925924,0.6842105263157895,0.8571428571428571,0.1232876712328767,0.25
2017,137,1417,97,1245,80,N,0,37,59,7,14,16,23,6,27,25,6,2,3,12,31,71,9,22,9,12,15,21,10,8,3,0,18,16.0,18.0,138.0,141.0,70.0,69.0,0.6864406779661016,0.5,0.2222222222222222,0.35714285714285715,0.6428571428571429,0.7777777777777778,0.3898305084745763,0.16901408450704225,0.6956521739130435,0.75,0.08571428571428572,0.11594202898550725
2017,137,1425,66,1374,65,N,0,24,50,8,28,10,14,9,25,14,10,5,4,16,24,57,9,23,8,11,10,20,11,8,5,0,15,52.0,61.0,9.0,11.0,58.0,60.0,0.56,0.5,0.3103448275862069,0.2857142857142857,0.7142857142857143,0.6896551724137931,0.28,0.19298245614035087,0.7142857142857143,0.7272727272727273,0.1724137931034483,0.13333333333333333
2017,137,1455,64,1173,58,N,0,19,48,6,20,20,27,13,35,11,16,0,8,19,18,58,7,22,15,20,10,19,11,6,6,3,23,12.0,8.0,48.0,36.0,63.0,63.0,0.4583333333333333,0.3706896551724138,0.40625,0.2222222222222222,0.7777777777777778,0.59375,0.5625,0.3448275862068966,0.7407407407407407,0.75,0.25396825396825395,0.09523809523809523
2017,138,1112,69,1388,60,N,0,23,51,4,11,19,23,9,23,4,9,7,5,12,25,54,5,21,5,8,9,21,14,13,5,4,20,21.0,20.0,26.0,14.0,61.0,62.0,0.49019607843137253,0.5092592592592593,0.3,0.28125,0.71875,0.7,0.45098039215686275,0.14814814814814814,0.8260869565217391,0.625,0.14754098360655737,0.20967741935483872
2017,138,1139,74,1292,65,N,0,24,47,8,15,18,23,2,26,16,10,4,2,16,25,57,4,19,11,14,7,21,15,12,5,0,21,22.0,26.0,65.0,48.0,65.0,68.0,0.5957446808510638,0.47368421052631576,0.08695652173913043,0.21212121212121213,0.7878787878787878,0.9130434782608695,0.48936170212765956,0.24561403508771928,0.782608695652174,0.7857142857142857,0.15384615384615385,0.17647058823529413
2017,138,1196,65,1438,39,N,0,23,50,8,21,11,18,7,29,10,10,6,1,10,16,54,1,15,6,7,9,23,8,11,4,3,17,14.0,9.0,10.0,7.0,61.0,58.0,0.54,0.3055555555555556,0.23333333333333334,0.23684210526315788,0.7631578947368421,0.7666666666666667,0.36,0.12962962962962962,0.6111111111111112,0.8571428571428571,0.16393442622950818,0.1896551724137931
2017,138,1211,79,1321,73,N,0,26,59,4,16,23,36,15,27,10,14,7,7,18,27,66,8,24,11,13,12,24,12,13,11,5,26,3.0,1.0,47.0,39.0,75.0,72.0,0.4745762711864407,0.4696969696969697,0.38461538461538464,0.3076923076923077,0.6923076923076923,0.6153846153846154,0.6101694915254238,0.19696969696969696,0.6388888888888888,0.8461538461538461,0.18666666666666668,0.18055555555555555
2017,138,1345,80,1235,76,N,0,31,64,8,26,10,15,9,29,27,10,6,1,15,30,60,7,23,9,14,3,25,14,7,7,3,16,13.0,15.0,11.0,17.0,71.0,70.0,0.546875,0.5583333333333333,0.2647058823529412,0.09375,0.90625,0.7352941176470589,0.234375,0.23333333333333334,0.6666666666666666,0.6428571428571429,0.14084507042253522,0.1
2017,138,1452,83,1323,71,N,0,27,54,8,14,21,26,10,24,16,12,6,5,18,22,54,10,28,17,17,8,20,12,14,6,3,21,7.0,5.0,19.0,25.0,68.0,67.0,0.5740740740740741,0.5,0.3333333333333333,0.25,0.75,0.6666666666666666,0.48148148148148145,0.3148148148148148,0.8076923076923077,1.0,0.17647058823529413,0.208955223880597
2017,138,1458,65,1437,62,N,0,26,49,6,18,7,16,12,22,10,14,4,5,19,21,51,5,16,15,21,11,19,5,8,8,1,16,18.0,23.0,1.0,2.0,61.0,58.0,0.5918367346938775,0.46078431372549017,0.3870967741935484,0.3333333333333333,0.6666666666666666,0.6129032258064516,0.32653061224489793,0.4117647058823529,0.4375,0.7142857142857143,0.22950819672131148,0.13793103448275862
2017,138,1462,91,1199,66,N,0,30,54,11,17,20,26,7,29,20,9,4,3,20,24,60,4,21,14,19,11,22,10,9,7,3,24,29.0,40.0,17.0,19.0,68.0,67.0,0.6574074074074074,0.43333333333333335,0.2413793103448276,0.275,0.725,0.7586206896551724,0.48148148148148145,0.31666666666666665,0.7692307692307693,0.7368421052631579,0.1323529411764706,0.13432835820895522
2017,139,1124,82,1425,78,N,0,31,61,7,19,13,15,14,20,16,12,8,3,16,30,55,9,22,9,10,6,17,19,13,4,3,18,20.0,13.0,52.0,61.0,65.0,66.0,0.5655737704918032,0.6272727272727273,0.45161290322580644,0.23076923076923078,0.7692307692307693,0.5483870967741935,0.2459016393442623,0.18181818181818182,0.8666666666666667,0.9,0.18461538461538463,0.19696969696969696
2017,139,1242,90,1277,70,N,0,34,64,8,20,14,15,8,28,12,7,9,3,16,25,57,8,23,12,17,5,23,13,10,3,1,14,8.0,10.0,41.0,43.0,69.0,69.0,0.59375,0.5087719298245614,0.25806451612903225,0.15151515151515152,0.8484848484848485,0.7419354838709677,0.234375,0.2982456140350877,0.9333333333333333,0.7058823529411765,0.10144927536231885,0.14492753623188406
2017,139,1246,65,1455,62,N,0,23,55,7,18,12,18,10,26,11,7,6,5,11,24,62,8,24,6,9,14,24,12,11,2,5,14,2.0,4.0,12.0,8.0,60.0,63.0,0.4818181818181818,0.45161290322580644,0.29411764705882354,0.35,0.65,0.7058823529411765,0.32727272727272727,0.14516129032258066,0.6666666666666666,0.6666666666666666,0.11666666666666667,0.1746031746031746
2017,139,1276,73,1257,69,N,0,28,57,6,17,11,14,9,21,11,6,4,4,15,28,61,5,20,8,12,15,22,12,11,4,5,18,15.0,21.0,4.0,6.0,60.0,63.0,0.543859649122807,0.5,0.2903225806451613,0.4166666666666667,0.5833333333333334,0.7096774193548387,0.24561403508771928,0.19672131147540983,0.7857142857142857,0.6666666666666666,0.1,0.1746031746031746
2017,139,1314,72,1116,65,N,0,24,63,5,17,19,25,18,27,15,17,13,4,10,26,60,8,21,5,8,8,24,9,19,10,4,20,5.0,3.0,40.0,38.0,73.0,74.0,0.42063492063492064,0.5,0.42857142857142855,0.22857142857142856,0.7714285714285715,0.5714285714285714,0.3968253968253968,0.13333333333333333,0.76,0.625,0.2328767123287671,0.25675675675675674
2017,139,1332,75,1348,72,N,0,25,52,7,16,18,27,15,20,11,14,8,2,14,30,59,6,22,6,8,9,19,11,11,8,2,21,24.0,16.0,31.0,37.0,65.0,64.0,0.5480769230769231,0.559322033898305,0.4411764705882353,0.3103448275862069,0.6896551724137931,0.5588235294117647,0.5192307692307693,0.13559322033898305,0.6666666666666666,0.75,0.2153846153846154,0.171875
2017,139,1376,88,1181,81,N,0,27,63,7,22,27,32,15,22,16,11,8,2,22,22,53,10,27,27,29,10,24,11,18,6,7,26,49.0,31.0,6.0,12.0,73.0,73.0,0.48412698412698413,0.5094339622641509,0.38461538461538464,0.3125,0.6875,0.6153846153846154,0.5079365079365079,0.5471698113207547,0.84375,0.9310344827586207,0.1506849315068493,0.2465753424657534
2017,139,1417,79,1153,67,N,0,31,62,11,28,6,10,7,23,21,3,5,5,10,26,58,7,20,8,10,9,23,11,10,2,1,13,16.0,18.0,23.0,22.0,62.0,63.0,0.5887096774193549,0.5086206896551724,0.23333333333333334,0.28125,0.71875,0.7666666666666667,0.16129032258064516,0.1724137931034483,0.6,0.8,0.04838709677419355,0.15873015873015872
2017,143,1211,61,1452,58,N,0,18,44,4,10,21,32,7,27,7,16,5,3,26,16,60,5,23,21,29,20,21,7,13,5,7,25,3.0,1.0,7.0,5.0,67.0,66.0,0.45454545454545453,0.30833333333333335,0.25,0.425531914893617,0.574468085106383,0.75,0.7272727272727273,0.48333333333333334,0.65625,0.7241379310344828,0.23880597014925373,0.19696969696969696
2017,143,1242,98,1345,66,N,0,34,62,15,28,15,22,12,24,18,10,9,2,15,24,56,10,27,8,12,9,20,17,16,6,0,18,8.0,10.0,13.0,15.0,70.0,68.0,0.6693548387096774,0.5178571428571429,0.375,0.2727272727272727,0.7272727272727273,0.625,0.3548387096774194,0.21428571428571427,0.6818181818181818,0.6666666666666666,0.14285714285714285,0.23529411764705882
2017,143,1332,69,1276,68,N,0,26,58,8,17,9,16,6,30,15,5,6,3,9,25,58,11,31,7,7,2,29,16,8,3,2,16,24.0,16.0,15.0,21.0,64.0,67.0,0.5172413793103449,0.5258620689655172,0.17142857142857143,0.0625,0.9375,0.8285714285714286,0.27586206896551724,0.1206896551724138,0.5625,1.0,0.078125,0.11940298507462686
2017,143,1462,73,1112,71,N,0,28,53,6,16,11,16,7,20,14,8,3,1,14,27,62,7,27,10,11,14,21,14,8,4,1,18,29.0,40.0,21.0,20.0,61.0,59.0,0.5849056603773585,0.49193548387096775,0.25,0.4117647058823529,0.5882352941176471,0.75,0.3018867924528302,0.1774193548387097,0.6875,0.9090909090909091,0.13114754098360656,0.13559322033898305
2017,144,1196,84,1458,83,N,1,28,62,8,22,20,28,14,20,10,12,4,7,24,28,55,7,17,20,30,11,25,14,16,8,2,26,14.0,9.0,18.0,23.0,73.0,74.0,0.5161290322580645,0.5727272727272728,0.358974358974359,0.3548387096774194,0.6451612903225806,0.6410256410256411,0.45161290322580644,0.5454545454545454,0.7142857142857143,0.6666666666666666,0.1643835616438356,0.21621621621621623
2017,144,1246,86,1417,75,N,0,31,63,10,23,14,17,10,19,18,6,5,5,17,29,55,9,23,8,13,8,20,16,13,3,5,19,2.0,4.0,16.0,18.0,65.0,65.0,0.5714285714285714,0.6090909090909091,0.3333333333333333,0.2962962962962963,0.7037037037037037,0.6666666666666666,0.2698412698412698,0.23636363636363636,0.8235294117647058,0.6153846153846154,0.09230769230769231,0.2
2017,144,1314,92,1139,80,N,0,31,57,9,24,21,33,10,28,22,10,7,1,21,27,62,8,28,18,21,8,18,13,9,5,1,23,5.0,3.0,22.0,26.0,72.0,72.0,0.6228070175438597,0.5,0.35714285714285715,0.2222222222222222,0.7777777777777778,0.6428571428571429,0.5789473684210527,0.3387096774193548,0.6363636363636364,0.8571428571428571,0.1388888888888889,0.125
